"CallID","EmployeeID","CallDate","CallType","CurrentCustomer","Territory","CompanyType","EstimatedCompanyRev","FlaggedForCallBack","CallDuration","Score"
"CID.4160","REP-11","2014-08-01","Billing","no","West","Govt","10-25","No",1020,0.758952548261732
"CID.4161","REP-32","2015-04-06","Pricing","no","East","Academic","10-25","No",320,0.0219455726910383
"CID.4162","REP-17","2014-06-03","Tech Question","no","East","Utility","50+","Yes",1220,0.619170712074265
"CID.4163","REP-16","2015-02-21","MISC","no","Midwest","Academic","6-10","No",2690,0.889587305020541
"CID.4164","REP-15","2014-07-09","MISC","yes","East","Tech","25-50","No",3040,0.223008110420778
"CID.4165","REP-16","2015-03-06","Product Information","no","Midwest","None","<1","No",3150,0.158586372388527
"CID.4166","REP-33","2014-07-26","Pricing","yes","Midwest","Sales","10-25","No",1600,0.448608388658613
"CID.4167","REP-2","2014-09-22","Product Information","no","Midwest","Retail","<1","No",3300,0.75692528556101
"CID.4168","REP-26","2015-02-04","Product Information","yes","West","Sales","10-25","No",740,0.853533726884052
"CID.4169","REP-10","2015-02-06","Tech Question","yes","East","Retail","50+","No",1530,0.264440015424043
"CID.4170","REP-27","2014-06-06","Tech Question","no","West","Academic","<1","No",1690,0.880922219483182
"CID.4171","REP-29","2014-09-18","MISC","yes","East","None","6-10","No",1740,0.802558480529115
"CID.4172","REP-5","2015-05-15","Pricing","no","West","Sales","10-25","No",1650,0.247752701397985
"CID.4173","REP-3","2014-12-21","Tech Question","yes","Midwest","Sales","6-10","No",3750,0.321330036967993
"CID.4174","REP-28","2015-05-08","Product Information","yes","Midwest","Govt","50+","No",1590,0.666811928385869
"CID.4175","REP-26","2014-10-03","Pricing","yes","Midwest","Utility","10-25","No",3140,0.741438962519169
"CID.4176","REP-1","2015-03-12","Pricing","yes","East","Retail","10-25","No",1290,0.862513286760077
"CID.4177","REP-27","2014-09-21","Billing","no","East","Govt","10-25","No",510,0.484363006660715
"CID.4178","REP-15","2015-05-08","MISC","no","West","Sales","10-25","No",2120,0.0536517216823995
"CID.4179","REP-8","2015-05-04","Billing","no","Midwest","None","6-10","No",470,0.75733829732053
"CID.4180","REP-11","2014-09-08","Billing","yes","West","Retail","<1","No",2700,0.248862469103187
"CID.4181","REP-31","2014-11-21","Billing","yes","East","None","<1","No",670,0.808151642791927
"CID.4182","REP-2","2014-09-02","Pricing","yes","East","Retail","10-25","No",1770,0.0307615094352514
"CID.4183","REP-4","2014-12-31","Product Information","yes","East","None","6-10","No",1270,0.481097747571766
"CID.4184","REP-16","2014-11-30","MISC","yes","West","Govt","10-25","No",500,0.0463566002435982
"CID.4185","REP-19","2015-03-27","Pricing","yes","Midwest","Retail","6-10","No",2510,0.788609125651419
"CID.4186","REP-9","2014-06-23","Billing","no","East","Sales","<1","No",2020,0.000714114867150784
"CID.4187","REP-17","2014-12-07","Billing","no","Midwest","Sales","<1","No",2510,0.385867171222344
"CID.4188","REP-26","2014-11-15","Billing","no","Midwest","Tech","6-10","No",2720,0.0555230658501387
"CID.4189","REP-28","2014-07-07","Billing","yes","East","None","<1","No",3180,0.18017643596977
"CID.4190","REP-4","2015-05-14","Billing","yes","Midwest","Govt","10-25","No",3310,0.65643746801652
"CID.4191","REP-8","2015-03-31","Pricing","yes","Midwest","Utility","<1","No",1490,0.499647518154234
"CID.4192","REP-16","2014-06-30","Pricing","yes","East","Academic","6-10","No",1000,0.958529367577285
"CID.4193","REP-34","2014-09-09","Tech Question","no","Midwest","Govt","25-50","No",2860,0.662426312221214
"CID.4194","REP-27","2015-02-07","Billing","yes","Midwest","Academic","<1","No",2570,0.0731028651352972
"CID.4195","REP-24","2014-10-18","Pricing","no","Midwest","Tech","<1","No",3970,0.216583468951285
"CID.4196","REP-31","2014-11-05","Product Information","no","West","Tech","10-25","No",230,0.594190587289631
"CID.4197","REP-26","2015-02-25","Tech Question","yes","West","Retail","10-25","No",230,0.609544052975252
"CID.4198","REP-20","2014-10-05","Pricing","no","East","Sales","25-50","No",2510,0.126370354788378
"CID.4199","REP-34","2015-01-06","Pricing","yes","West","Tech","<1","No",2260,0.764830470783636
"CID.4200","REP-19","2014-08-31","Pricing","no","West","Retail","50+","No",620,0.73895163484849
"CID.4201","REP-27","2015-02-22","Billing","no","East","Utility","10-25","No",3410,0.395270136883482
"CID.4202","REP-4","2015-01-05","Product Information","yes","Midwest","Tech","50+","No",1980,0.100724105257541
"CID.4203","REP-6","2014-10-23","Tech Question","yes","West","None","10-25","No",3070,0.998531384859234
"CID.4204","REP-35","2014-06-23","Billing","no","Midwest","None","6-10","No",200,0.970347657334059
"CID.4205","REP-18","2015-04-02","Billing","no","West","None","10-25","No",1490,0.780251682503149
"CID.4206","REP-12","2014-06-30","Product Information","no","West","Sales","<1","No",3740,0.835746035212651
"CID.4207","REP-7","2014-07-02","Pricing","yes","Midwest","Academic","25-50","Yes",1780,0.866983216721565
"CID.4208","REP-5","2014-11-18","MISC","no","West","Utility","10-25","No",2010,0.151426545111462
"CID.4209","REP-2","2014-08-10","Pricing","yes","Midwest","None","6-10","No",2030,0.864088330185041
"CID.4210","REP-18","2015-01-26","MISC","yes","East","Retail","10-25","No",2650,0.511108531150967
"CID.4211","REP-23","2015-03-07","Tech Question","yes","Midwest","Sales","25-50","No",2370,0.788699992001057
"CID.4212","REP-13","2014-11-11","Tech Question","no","East","Retail","50+","Yes",900,0.77216137596406
"CID.4213","REP-26","2014-08-08","MISC","yes","West","Tech","10-25","No",3190,0.983564564026892
"CID.4214","REP-28","2014-12-23","Product Information","no","Midwest","Tech","50+","No",180,0.194393775425851
"CID.4215","REP-12","2015-01-10","MISC","yes","Midwest","Retail","10-25","No",2880,0.203740460099652
"CID.4216","REP-26","2014-10-01","Billing","yes","Midwest","Retail","6-10","No",2400,0.779434294905514
"CID.4217","REP-16","2015-05-06","MISC","no","Midwest","Academic","6-10","Yes",780,0.82255592988804
"CID.4218","REP-31","2015-04-23","Billing","yes","East","Utility","6-10","No",2320,0.757861469406635
"CID.4219","REP-29","2014-10-29","MISC","no","Midwest","Utility","10-25","No",3080,0.661384682636708
"CID.4220","REP-4","2014-11-10","Billing","yes","Midwest","Academic","<1","No",3950,0.321507025975734
"CID.4221","REP-19","2015-04-04","MISC","yes","Midwest","None","10-25","No",3200,0.737648003268987
"CID.4222","REP-26","2014-11-23","Pricing","no","Midwest","None","6-10","No",2900,0.691695376299322
"CID.4223","REP-16","2015-05-13","Pricing","yes","Midwest","Tech","25-50","No",570,0.986078318906948
"CID.4224","REP-12","2015-04-06","Tech Question","no","West","Govt","10-25","No",2810,0.000553094083443284
"CID.4225","REP-3","2014-07-25","MISC","no","Midwest","Retail","25-50","No",3840,0.969153776532039
"CID.4226","REP-4","2014-12-15","Tech Question","no","West","Utility","6-10","No",1300,0.855908633209765
"CID.4227","REP-16","2015-03-05","Tech Question","no","East","Academic","10-25","No",1030,0.0251029429491609
"CID.4228","REP-31","2014-08-20","MISC","no","West","Sales","25-50","No",240,0.283226927509531
"CID.4229","REP-29","2015-01-01","MISC","no","East","Utility","<1","No",1380,0.547535662539303
"CID.4230","REP-33","2014-06-02","Pricing","no","Midwest","None","<1","No",2360,0.176051015034318
"CID.4231","REP-2","2014-10-24","Pricing","no","West","Govt","<1","Yes",320,0.739719480508938
"CID.4232","REP-5","2015-02-27","MISC","no","Midwest","Utility","6-10","No",1890,0.818826177390292
"CID.4233","REP-34","2015-03-24","Pricing","no","West","Retail","10-25","No",2420,0.717102812835947
"CID.4234","REP-26","2014-07-23","Pricing","yes","Midwest","Sales","25-50","No",2910,0.00175796961411834
"CID.4235","REP-20","2015-01-12","Product Information","no","East","Tech","<1","No",1880,0.870713436743245
"CID.4236","REP-19","2014-09-29","Billing","yes","West","Retail","6-10","No",3300,0.84101310139522
"CID.4237","REP-21","2014-10-01","MISC","no","East","Academic","1-5","No",1230,0.170692682964727
"CID.4238","REP-9","2015-01-09","Billing","no","Midwest","Govt","10-25","No",750,0.935804601758718
"CID.4239","REP-19","2015-05-05","Billing","yes","Midwest","None","<1","Yes",110,0.676952836336568
"CID.4240","REP-34","2015-05-03","Tech Question","no","Midwest","Govt","50+","No",2830,0.255276723764837
"CID.4241","REP-25","2014-12-30","MISC","yes","Midwest","None","<1","No",2710,0.892742853844538
"CID.4242","REP-21","2014-06-15","Product Information","yes","Midwest","Tech","10-25","No",1210,0.49831062159501
"CID.4243","REP-9","2014-06-19","MISC","no","Midwest","Utility","10-25","No",3500,0.629873263649642
"CID.4244","REP-6","2014-07-16","Tech Question","yes","West","Retail","10-25","No",940,0.22343638073653
"CID.4245","REP-9","2014-09-07","Product Information","no","Midwest","Sales","25-50","No",3250,0.324444459518418
"CID.4246","REP-16","2015-04-14","Product Information","no","West","Academic","50+","Yes",3670,0.412897319532931
"CID.4247","REP-31","2014-12-09","Billing","no","West","Retail","25-50","No",2540,0.60679991892539
"CID.4248","REP-33","2014-05-30","Product Information","no","Midwest","None","6-10","No",3610,0.346475989092141
"CID.4249","REP-3","2014-07-30","Product Information","no","Midwest","Sales","10-25","No",1800,0.675420318497345
"CID.4250","REP-29","2015-01-12","Billing","no","East","Utility","10-25","No",130,0.671787320403382
"CID.4251","REP-31","2014-09-02","Tech Question","no","East","Academic","1-5","No",1810,0.415316435042769
"CID.4252","REP-10","2014-12-23","Pricing","no","West","Retail","10-25","No",300,0.939373339060694
"CID.4253","REP-1","2014-05-31","MISC","yes","Midwest","Utility","10-25","No",3630,0.547494613099843
"CID.4254","REP-13","2014-11-05","Product Information","no","Midwest","Govt","10-25","No",3670,0.330847384640947
"CID.4255","REP-2","2014-06-08","Pricing","no","Midwest","Govt","6-10","No",2110,0.400011660298333
"CID.4256","REP-30","2014-09-05","MISC","no","East","Tech","25-50","No",3260,0.468910929281265
"CID.4257","REP-1","2014-08-14","Tech Question","no","Midwest","Sales","<1","No",1330,0.642902991967276
"CID.4258","REP-24","2014-10-04","Billing","yes","Midwest","None","25-50","No",2500,0.883524651173502
"CID.4259","REP-28","2015-04-11","MISC","yes","Midwest","None","<1","No",3660,0.633422450860962
"CID.4260","REP-33","2015-04-26","Tech Question","no","West","Tech","10-25","No",2810,0.27135627088137
"CID.4261","REP-32","2015-03-22","Pricing","yes","Midwest","Govt","10-25","Yes",2020,0.207842922536656
"CID.4262","REP-35","2014-12-24","Billing","yes","Midwest","None","25-50","No",3650,0.737353516742587
"CID.4263","REP-23","2014-06-03","Billing","no","Midwest","Tech","<1","No",2280,0.00690067908726633
"CID.4264","REP-28","2015-01-07","Tech Question","yes","Midwest","Sales","10-25","No",450,0.148505179444328
"CID.4265","REP-33","2014-12-09","MISC","no","West","None","10-25","No",630,0.0975312776863575
"CID.4266","REP-35","2015-04-11","Tech Question","no","East","Utility","1-5","No",3100,0.104875965742394
"CID.4267","REP-8","2014-06-26","Billing","no","Midwest","Utility","50+","No",330,0.430854975245893
"CID.4268","REP-19","2014-12-10","Pricing","yes","West","Govt","10-25","No",1570,0.15283797099255
"CID.4269","REP-25","2015-01-30","Tech Question","no","Midwest","Govt","6-10","No",580,0.168219002895057
"CID.4270","REP-19","2015-02-19","Billing","yes","East","Retail","<1","No",320,0.378845348255709
"CID.4271","REP-32","2015-05-13","Tech Question","no","Midwest","Sales","<1","No",970,0.805067143635824
"CID.4272","REP-2","2014-06-21","Billing","no","West","Academic","10-25","No",1660,0.394555267412215
"CID.4273","REP-11","2014-11-09","Product Information","yes","West","None","10-25","No",3810,0.612609420903027
"CID.4274","REP-7","2014-10-02","Pricing","no","Midwest","Govt","10-25","Yes",3260,0.474064937327057
"CID.4275","REP-27","2014-11-25","Tech Question","yes","Midwest","Retail","10-25","No",730,0.846161236055195
"CID.4276","REP-27","2014-10-24","Pricing","no","Midwest","Academic","25-50","No",1340,0.98064999631606
"CID.4277","REP-4","2014-05-31","Tech Question","yes","West","Sales","6-10","No",3060,0.801010408438742
"CID.4278","REP-35","2014-06-04","Tech Question","yes","Midwest","Academic","10-25","No",420,0.282901391154155
"CID.4279","REP-18","2014-10-23","MISC","yes","Midwest","None","<1","No",630,0.909561305074021
"CID.4280","REP-33","2014-06-23","MISC","no","Midwest","Tech","<1","No",2050,0.204936881782487
"CID.4281","REP-14","2014-09-21","Pricing","yes","East","Utility","6-10","No",3070,0.83568415325135
"CID.4282","REP-15","2014-11-17","Tech Question","yes","East","Academic","<1","No",1630,0.0732500336598605
"CID.4283","REP-33","2014-08-10","Tech Question","yes","East","Utility","10-25","No",3310,0.335824482608587
"CID.4284","REP-22","2014-11-17","Billing","yes","Midwest","Retail","6-10","No",880,0.574657561723143
"CID.4285","REP-11","2014-06-16","MISC","no","Midwest","Utility","10-25","No",350,0.645613916451111
"CID.4286","REP-35","2014-06-20","MISC","yes","East","Academic","50+","No",2440,0.0458413360174745
"CID.4287","REP-24","2014-08-22","Tech Question","yes","West","Tech","10-25","No",610,0.520999998552725
"CID.4288","REP-8","2014-08-18","Product Information","yes","West","Govt","<1","No",1630,0.965589759638533
"CID.4289","REP-13","2014-12-16","Pricing","yes","Midwest","Utility","10-25","No",3240,0.710328368004411
"CID.4290","REP-31","2014-08-29","Pricing","yes","Midwest","Tech","50+","No",2260,0.249009328195825
"CID.4291","REP-2","2015-02-22","Tech Question","yes","Midwest","None","25-50","No",3610,0.137633804697543
"CID.4292","REP-26","2014-12-03","Tech Question","no","Midwest","Tech","10-25","No",3460,0.692013531224802
"CID.4293","REP-17","2015-01-07","Billing","no","West","None","10-25","No",3930,0.574421257013455
"CID.4294","REP-33","2015-02-24","Pricing","no","West","None","6-10","No",880,0.587059662677348
"CID.4295","REP-15","2015-01-01","MISC","yes","East","Retail","50+","No",2630,0.365151988808066
"CID.4296","REP-2","2015-04-07","Tech Question","no","East","Utility","25-50","No",1500,0.84640165604651
"CID.4297","REP-27","2015-03-04","Pricing","yes","Midwest","Tech","1-5","No",3640,0.883102521765977
"CID.4298","REP-7","2015-03-24","Product Information","no","Midwest","None","10-25","No",3900,0.565739602781832
"CID.4299","REP-5","2014-05-29","Billing","no","West","Sales","10-25","No",2930,0.440175743075088
"CID.4300","REP-5","2014-11-04","Billing","no","Midwest","Utility","10-25","No",180,0.543903754325584
"CID.4301","REP-1","2014-09-26","MISC","no","Midwest","Govt","10-25","No",1270,0.423086343333125
"CID.4302","REP-12","2015-03-23","Product Information","no","East","Tech","10-25","No",110,0.359489642316476
"CID.4303","REP-33","2014-06-20","Pricing","no","Midwest","Govt","<1","No",2380,0.629736768314615
"CID.4304","REP-15","2014-08-10","MISC","no","West","Govt","<1","No",2700,0.052921190392226
"CID.4305","REP-18","2015-02-13","Product Information","yes","West","Retail","10-25","No",3950,0.511716812616214
"CID.4306","REP-5","2014-09-23","Pricing","no","Midwest","Sales","6-10","No",3700,0.104527126997709
"CID.4307","REP-10","2014-07-07","MISC","yes","Midwest","Academic","6-10","No",1160,0.868962422013283
"CID.4308","REP-34","2014-11-25","Billing","yes","West","Utility","10-25","No",3390,0.757318437797949
"CID.4309","REP-9","2014-07-30","MISC","yes","West","Govt","6-10","No",1890,0.911041065119207
"CID.4310","REP-16","2014-11-29","Billing","yes","Midwest","None","25-50","No",2990,0.0510590956546366
"CID.4311","REP-7","2014-12-19","MISC","no","West","Sales","6-10","No",2010,0.473254945594817
"CID.4312","REP-10","2014-06-05","Tech Question","no","West","None","<1","No",1790,0.999909435166046
"CID.4313","REP-22","2014-06-11","Product Information","no","East","Tech","10-25","No",1240,0.456539037870243
"CID.4314","REP-8","2014-09-11","Product Information","no","Midwest","Academic","6-10","No",2810,0.0550516750663519
"CID.4315","REP-8","2015-03-11","Pricing","yes","Midwest","Retail","10-25","No",3250,0.583365652011707
"CID.4316","REP-14","2015-03-06","Product Information","yes","East","Sales","1-5","No",3980,0.729779477696866
"CID.4317","REP-4","2014-08-13","Product Information","no","Midwest","None","25-50","No",3490,0.413605545647442
"CID.4318","REP-13","2014-10-15","Billing","no","Midwest","Retail","10-25","No",2430,0.656882100971416
"CID.4319","REP-13","2014-07-01","Product Information","no","West","Govt","50+","No",1260,0.769915080629289
"CID.4320","REP-3","2014-06-02","MISC","yes","West","Utility","10-25","No",890,0.407705139601603
